order_id,customer_id,product_id,quantity,order_date
1808,443,53,1,2026-01-20
1809,895,79,5,2025-11-16
1810,257,72,3,2025-02-23
1811,541,73,1,2026-01-15
1812,313,98,4,2025-04-26
1813,953,38,4,2025-03-06
1814,772,50,4,2025-08-12
1815,290,82,3,2025-11-11
1816,570,53,4,2026-01-28
1817,843,39,4,2025-03-23
1818,359,58,3,2025-11-30
1819,194,30,5,2025-07-18
1820,570,16,4,2026-01-24
1821,290,59,2,2025-08-05
1822,479,97,1,2025-08-22
1823,678,12,3,2025-04-13
1824,615,10,1,2025-03-30
1825,586,14,3,2025-05-30
1826,22,28,1,2025-05-11
1827,809,35,2,2025-09-16
1828,68,92,2,2025-05-11
1829,216,84,1,2025-12-29
1830,96,28,2,2025-12-12
1831,280,22,5,2025-02-24
1832,492,74,2,2025-05-16
1833,695,2,4,2025-03-01
1834,73,11,1,2025-02-22
1835,25,34,1,2025-05-28
1836,752,93,5,2025-03-16
1837,90,85,4,2025-12-26
1838,594,44,5,2025-12-25
1839,801,72,1,2025-05-21
1840,782,16,2,2025-06-05
1841,48,34,3,2026-02-13
1842,585,8,3,2025-07-16
1843,624,10,1,2025-07-07
1844,482,55,2,2025-10-29
1845,431,3,1,2025-04-27
1846,322,74,4,2025-08-31
1847,434,60,3,2025-06-08
1848,96,76,4,2026-02-07
1849,480,95,4,2025-10-03
1850,410,8,3,2025-02-19
1851,817,62,3,2025-09-29
1852,264,80,1,2025-09-09
1853,901,91,4,2025-03-23
1854,1,35,4,2025-03-11
1855,459,71,5,2025-06-24
1856,553,71,1,2025-03-04
1857,819,98,2,2025-09-17
1858,43,3,4,2025-10-07
1859,974,42,4,2025-02-18
1860,504,99,2,2025-05-02
1861,258,69,1,2025-04-26
1862,216,7,5,2025-04-05
1863,525,89,3,2025-02-28
1864,601,93,3,2025-09-11
1865,339,93,5,2025-12-01
1866,355,84,5,2025-03-27
1867,523,37,4,2025-11-16
1868,143,14,3,2025-11-02
1869,696,61,3,2025-03-13
1870,611,36,5,2026-01-14
1871,978,69,3,2026-01-22
1872,206,72,1,2025-06-27
1873,562,50,5,2026-01-02
1874,34,13,3,2025-11-05
1875,585,47,1,2025-12-22
1876,558,56,2,2025-03-04
1877,346,91,1,2025-06-01
1878,745,48,1,2026-02-01
1879,159,22,5,2025-06-28
1880,638,10,5,2025-04-25
1881,15,50,3,2025-08-01
1882,215,86,1,2025-10-25
1883,447,70,2,2025-07-26
1884,849,11,4,2026-01-03
1885,55,49,4,2025-06-09
1886,940,24,1,2025-06-25
1887,628,25,1,2025-03-10
1888,815,71,1,2025-10-18
1889,656,9,4,2025-04-17
1890,750,38,2,2025-08-29
1891,4,89,5,2025-12-04
1892,23,87,2,2025-11-17
1893,933,25,5,2026-01-10
1894,757,90,2,2025-04-22
1895,999,85,4,2026-01-02
1896,135,26,4,2025-09-22
1897,858,29,3,2025-12-30
1898,445,89,4,2026-01-09
1899,401,51,5,2025-09-04
1900,441,40,5,2025-11-05
1901,552,9,5,2025-05-10
1902,467,58,5,2025-11-07
1903,132,26,4,2025-08-08
1904,782,71,1,2025-09-25
1905,715,58,2,2025-04-20
1906,484,83,4,2026-02-13
1907,577,87,1,2025-03-31
1908,883,25,2,2025-09-28
1909,418,65,3,2025-09-04
1910,672,97,5,2025-11-10
1911,276,51,2,2025-09-21
1912,993,96,5,2025-12-16
1913,717,16,5,2025-02-20
1914,997,68,3,2025-07-24
1915,192,35,3,2025-05-08
1916,36,52,2,2025-08-06
1917,249,100,2,2026-02-06
1918,515,36,5,2025-07-29
1919,610,54,3,2025-08-03
1920,891,42,5,2025-06-09
1921,939,12,2,2025-12-18
1922,229,84,2,2025-04-21
1923,744,11,2,2025-07-19
1924,662,16,2,2025-12-19
1925,747,39,1,2025-10-28
1926,420,63,2,2025-08-28
1927,781,42,3,2025-04-13
1928,55,52,1,2025-12-20
1929,682,73,4,2025-07-09
1930,177,87,5,2025-03-07
1931,176,16,3,2025-04-09
1932,423,33,1,2025-11-29
1933,230,2,4,2026-01-01
1934,791,1,5,2026-02-09
1935,783,2,1,2025-08-03
1936,865,91,4,2026-01-30
1937,903,75,5,2025-03-20
1938,106,12,4,2025-05-25
1939,228,97,5,2026-02-03
1940,672,9,1,2025-05-09
1941,31,16,3,2025-05-08
1942,172,19,3,2025-03-20
1943,718,69,4,2025-11-09
1944,146,10,5,2025-03-15
1945,302,86,4,2025-04-07
1946,195,3,5,2025-05-26
1947,302,66,3,2025-03-13
1948,696,64,1,2025-09-24
1949,426,91,5,2025-04-21
1950,959,47,1,2025-09-24
1951,698,52,5,2025-06-11
1952,625,85,3,2025-11-06
1953,650,80,4,2026-02-16
1954,930,85,5,2025-09-27
1955,219,4,4,2025-07-12
1956,46,57,3,2025-07-08
1957,32,80,1,2025-02-22
1958,974,57,5,2025-07-13
1959,291,92,1,2026-01-27
1960,115,66,2,2025-03-06
1961,697,90,4,2025-03-28
1962,409,96,1,2026-02-08
1963,826,13,2,2026-01-11
1964,890,26,5,2025-12-28
1965,577,12,2,2025-12-19
1966,492,42,5,2025-12-09
1967,250,11,5,2025-08-26
1968,395,49,4,2025-09-10
1969,260,49,1,2025-05-04
1970,190,97,2,2025-07-08
1971,772,95,2,2025-05-31
1972,479,53,3,2025-06-09
1973,934,31,4,2025-05-02
1974,866,30,1,2025-09-27
1975,570,16,1,2025-09-21
1976,37,38,3,2025-11-28
1977,404,77,2,2026-02-09
1978,417,21,4,2025-05-26
1979,160,71,4,2025-03-03
1980,950,78,5,2025-06-18
1981,533,66,3,2025-04-23
1982,146,86,3,2026-01-06
1983,843,59,1,2025-02-21
1984,803,27,4,2025-11-17
1985,865,1,4,2025-04-10
1986,386,34,3,2025-05-12
1987,697,58,5,2025-03-19
1988,343,98,3,2025-07-05
1989,713,50,1,2025-06-09
1990,746,24,3,2025-09-01
1991,430,44,1,2025-08-14
1992,842,92,3,2025-05-30
1993,180,47,1,2025-03-21
1994,243,93,4,2026-02-09
1995,814,12,4,2025-12-04
1996,693,52,4,2025-06-04
1997,201,28,5,2025-07-21
1998,39,59,5,2025-09-27
1999,715,88,5,2025-05-04
2000,652,4,4,2025-07-14
2001,289,24,4,2026-01-07
2002,246,53,3,2025-12-11
2003,479,54,4,2025-12-05
2004,113,83,5,2025-03-21
2005,769,98,3,2025-03-29
2006,258,55,3,2025-04-18
2007,133,65,2,2025-09-13
2008,581,21,1,2025-05-21
2009,26,4,5,2025-07-29
2010,163,6,2,2025-02-22
2011,565,91,3,2025-12-25
2012,19,78,2,2025-11-06
2013,47,89,2,2025-04-19
2014,675,20,4,2026-01-06
2015,932,54,5,2026-02-16
2016,451,60,5,2025-03-14
2017,344,50,3,2025-05-02
2018,613,88,5,2026-01-18
2019,618,92,2,2025-03-12
2020,668,72,3,2025-07-30
2021,371,38,4,2025-05-25
2022,859,41,5,2025-06-02
2023,57,26,2,2025-10-03
2024,472,50,5,2025-10-04
2025,157,71,4,2025-07-06
2026,541,56,1,2025-12-19
2027,424,66,5,2025-07-10
2028,27,28,1,2025-10-17
2029,884,36,5,2025-07-22
2030,675,27,3,2025-03-18
2031,785,39,2,2025-03-21
2032,193,18,1,2025-11-28
2033,267,21,1,2025-08-12
2034,520,77,2,2026-01-01
2035,63,35,5,2026-01-05
2036,306,37,2,2025-10-23
2037,398,51,1,2025-07-09
2038,908,13,3,2025-08-21
2039,717,54,5,2025-06-28
2040,418,98,5,2025-12-01
2041,957,97,4,2025-06-14
2042,559,76,5,2025-06-23
2043,870,8,4,2025-10-14
2044,602,64,5,2025-12-04
2045,433,56,4,2026-01-25
2046,916,40,3,2025-06-26
2047,936,89,3,2025-10-24
2048,983,89,1,2025-08-27
2049,432,3,1,2025-12-28
2050,774,77,4,2025-05-15
2051,845,59,4,2025-08-14
2052,832,33,4,2025-06-14
2053,619,88,5,2025-12-27
2054,652,71,2,2025-10-22
2055,351,40,1,2025-07-13
2056,754,30,4,2025-07-07
2057,398,18,4,2026-01-01
2058,993,10,2,2025-11-19
2059,996,83,3,2025-12-01
2060,865,40,5,2025-10-24
2061,842,76,1,2025-12-17
2062,766,67,2,2025-05-20
2063,492,46,3,2025-04-23
2064,486,7,1,2025-10-09
2065,23,38,3,2025-09-09
2066,633,14,5,2025-07-09
2067,966,49,3,2025-10-25
2068,792,68,3,2025-09-06
2069,474,38,5,2026-01-14
2070,463,42,3,2025-02-19
2071,911,46,5,2025-06-26
2072,171,50,3,2025-09-26
2073,103,63,4,2025-06-13
2074,806,39,5,2025-06-12
2075,333,3,5,2025-12-19
2076,357,91,3,2025-02-26
2077,4,84,4,2025-03-10
2078,851,55,4,2025-05-05
2079,92,42,4,2025-12-14
2080,401,39,1,2025-05-01
2081,588,71,5,2025-12-08
2082,833,47,3,2026-02-17
2083,8,3,1,2026-01-02
2084,742,60,4,2026-01-03
2085,719,70,1,2025-08-12
2086,206,48,3,2025-03-31
2087,862,83,3,2026-02-13
2088,602,44,5,2026-01-24
2089,862,62,3,2025-12-14
2090,30,72,4,2025-04-19
2091,182,39,1,2025-11-11
2092,535,21,4,2025-10-21
2093,301,38,1,2025-10-05
2094,587,96,5,2025-11-11
2095,663,84,3,2025-04-16
2096,527,18,5,2025-07-20
2097,95,54,5,2025-12-11
2098,6,12,5,2025-11-11
2099,249,21,5,2025-09-09
2100,602,88,3,2025-12-15
2101,894,76,4,2025-12-29
2102,964,82,1,2025-05-31
2103,745,7,4,2025-11-01
2104,364,8,4,2025-06-16
2105,657,77,3,2025-09-03
2106,705,84,3,2025-04-25
2107,286,99,1,2025-11-30
2108,255,41,4,2025-05-16
2109,547,63,3,2025-09-07
2110,820,36,2,2025-05-08
2111,435,68,2,2025-04-12
2112,558,5,1,2025-06-27
2113,718,87,4,2025-08-27
2114,749,50,5,2025-04-04
2115,353,61,1,2025-07-02
2116,644,15,2,2025-06-12
2117,891,55,5,2025-05-13
2118,888,97,3,2025-04-16
2119,881,4,2,2025-02-26
2120,270,64,3,2025-11-07
2121,44,90,2,2025-12-29
2122,444,68,1,2025-05-24
2123,372,17,5,2025-07-27
2124,211,56,1,2025-12-19
2125,752,37,5,2026-01-17
2126,814,86,3,2025-03-08
2127,264,11,2,2025-07-11
2128,184,8,3,2025-04-21
2129,531,98,2,2026-01-13
2130,795,60,1,2025-06-02
2131,493,6,1,2025-03-26
2132,902,70,3,2025-09-07
2133,107,6,5,2025-08-23
2134,288,4,2,2025-12-23
2135,326,32,3,2025-04-21
2136,633,49,2,2025-09-05
2137,956,5,2,2025-05-13
2138,360,22,1,2026-01-08
2139,635,41,3,2026-01-29
2140,404,9,2,2025-11-16
2141,131,64,2,2025-04-26
2142,657,49,5,2026-02-01
2143,84,25,4,2025-06-30
2144,515,48,4,2025-10-19
2145,216,81,3,2026-01-17
2146,303,49,5,2026-02-10
2147,634,94,3,2025-10-18
2148,636,32,2,2026-01-02
2149,192,60,1,2025-11-10
2150,282,17,4,2025-10-17
2151,165,11,3,2025-04-10
2152,343,1,2,2025-03-23
2153,532,40,5,2025-07-29
2154,916,83,5,2025-05-09
2155,943,42,1,2025-03-06
2156,434,58,2,2026-01-09
2157,28,77,5,2025-10-29
2158,624,65,2,2025-02-23
2159,539,3,2,2025-09-22
2160,740,2,4,2025-07-02
2161,752,36,1,2025-08-06
2162,678,43,5,2025-08-13
2163,388,48,2,2026-02-11
2164,905,76,5,2025-06-13
2165,786,92,1,2025-06-03
2166,295,44,5,2026-01-29
2167,685,43,4,2025-05-05
2168,14,71,5,2026-01-12
2169,160,26,4,2025-02-24
2170,763,69,4,2025-03-07
2171,127,28,2,2025-06-28
2172,112,14,2,2025-02-23
2173,808,28,4,2025-05-13
2174,670,54,3,2025-08-18
2175,211,89,4,2025-08-01
2176,95,3,4,2025-10-20
2177,560,68,5,2026-01-29
2178,25,12,2,2025-11-24
2179,685,50,1,2025-08-19
2180,925,34,2,2026-02-13
2181,298,35,3,2025-02-21
2182,288,63,5,2025-07-03
2183,289,50,2,2025-06-06
2184,220,7,4,2025-12-29
2185,749,81,3,2025-12-15
2186,517,36,2,2025-04-28
2187,405,80,4,2025-03-23
2188,273,26,1,2026-01-04
2189,942,8,3,2025-11-26
2190,901,42,2,2025-11-09
2191,762,62,1,2025-09-19
2192,291,58,4,2025-09-01
2193,660,55,4,2025-11-22
2194,420,10,3,2025-07-19
2195,586,24,2,2025-09-13
2196,739,78,5,2025-07-21
2197,176,46,2,2025-07-08
2198,666,32,4,2025-03-10
2199,700,91,1,2025-02-25
2200,402,66,4,2025-04-14
2201,194,84,2,2025-10-23
2202,786,26,1,2025-03-30
2203,571,1,1,2025-06-05
2204,953,46,2,2025-06-07
2205,747,11,4,2025-10-04
2206,311,6,4,2025-03-21
2207,384,26,5,2025-03-29
2208,264,18,4,2026-02-06
2209,570,96,2,2025-10-04
2210,663,10,3,2025-08-05
2211,478,30,5,2025-12-16
2212,91,25,5,2025-09-12
2213,161,78,3,2025-06-04
2214,203,96,1,2026-01-30
2215,118,34,5,2025-11-23
2216,695,34,1,2026-01-01
2217,833,36,3,2025-03-29
2218,179,95,3,2026-01-19
2219,255,22,4,2026-01-22
2220,55,27,4,2026-01-04
2221,758,60,4,2025-06-06
2222,863,71,3,2025-11-08
2223,885,41,4,2025-03-11
2224,584,5,1,2025-03-06
2225,9,6,3,2025-10-12
2226,266,42,1,2025-09-22
2227,672,78,1,2025-03-05
2228,152,88,5,2025-10-16
2229,883,73,1,2025-05-06
2230,373,34,1,2026-02-04
2231,2,64,1,2025-06-10
2232,16,71,5,2026-01-04
2233,511,90,2,2025-06-29
2234,675,53,5,2025-10-29
2235,371,99,2,2025-09-14
2236,918,76,5,2025-10-24
2237,933,70,2,2025-05-17
2238,15,29,2,2025-10-16
2239,778,11,4,2025-08-08
2240,958,15,3,2025-07-17
2241,508,89,1,2026-01-12
2242,354,19,3,2025-09-06
2243,410,68,2,2026-02-14
2244,434,20,4,2026-01-09
2245,68,11,1,2026-02-17
2246,370,1,3,2025-05-27
2247,255,96,5,2025-08-13
2248,613,91,3,2026-01-16
2249,683,39,1,2025-11-23
2250,971,98,5,2025-05-27
2251,415,32,3,2025-10-23
2252,610,33,3,2025-07-07
2253,183,29,2,2025-12-08
2254,160,86,2,2025-12-09
2255,10,67,4,2025-06-23
2256,121,75,2,2026-01-25
2257,301,1,2,2025-03-27
2258,504,90,1,2025-10-05
2259,233,88,4,2025-06-04
2260,397,5,1,2025-08-26
2261,832,62,2,2025-07-31
2262,159,13,2,2025-09-04
2263,496,6,4,2025-10-03
2264,500,39,1,2025-04-17
2265,63,7,1,2026-01-26
2266,47,98,4,2026-01-04
2267,50,60,2,2025-02-20
2268,332,32,4,2025-06-27
2269,986,96,3,2026-02-16
2270,814,50,1,2025-03-31
2271,671,26,2,2025-11-23
2272,403,17,2,2025-09-05
2273,618,79,1,2025-04-29
2274,916,16,1,2025-03-14
2275,498,84,4,2025-09-01
2276,923,35,4,2025-07-04
2277,134,8,3,2025-12-03
2278,635,92,2,2025-07-19
2279,205,57,1,2025-05-23
2280,904,53,3,2025-05-05
2281,697,85,3,2025-12-06
2282,783,59,5,2025-02-18
2283,724,96,4,2025-12-29
2284,287,47,2,2025-07-08
2285,469,44,1,2025-04-23
2286,439,52,1,2025-06-26
2287,438,53,1,2026-01-12
2288,524,9,2,2025-09-04
2289,488,11,2,2025-03-15
2290,174,93,4,2025-07-28
2291,280,1,2,2025-11-05
2292,493,26,2,2025-06-29
2293,849,25,3,2025-04-10
2294,367,92,3,2025-11-16
2295,97,12,5,2025-04-17
2296,446,90,1,2025-05-15
2297,658,34,1,2025-08-15
2298,862,54,2,2025-09-25
2299,211,70,2,2025-10-03
2300,443,78,5,2026-01-25
2301,648,58,3,2025-12-17
2302,872,99,1,2025-08-18
2303,590,45,2,2025-10-17
2304,61,16,2,2025-05-20
2305,394,23,3,2025-09-30
2306,541,5,3,2025-09-21
2307,755,59,1,2025-04-14
2308,530,76,2,2025-04-11
2309,731,19,5,2025-02-20
2310,730,76,4,2025-12-22
2311,96,55,1,2025-08-13
2312,15,40,1,2026-02-01
2313,994,82,1,2025-07-24
2314,568,15,2,2025-11-09
2315,694,82,2,2026-01-27
2316,973,65,3,2025-03-24
2317,609,22,2,2025-10-02
2318,133,27,2,2025-05-03
2319,617,1,3,2025-08-02
2320,864,90,2,2025-10-04
2321,132,60,4,2025-08-10
2322,724,39,1,2026-02-10
2323,628,24,5,2025-09-01
2324,223,15,2,2025-10-29
2325,494,23,2,2025-04-15
2326,538,37,4,2025-05-22
2327,823,5,3,2025-03-01
2328,72,84,3,2026-01-16
2329,853,22,4,2025-06-21
2330,643,84,4,2025-12-03
2331,762,1,3,2025-09-23
2332,290,52,2,2025-09-10
2333,543,21,5,2025-06-19
2334,443,86,1,2025-07-14
2335,859,67,4,2025-08-14
2336,464,14,5,2025-12-30
2337,791,24,4,2025-03-29
2338,472,26,2,2025-03-05
2339,484,64,5,2025-03-04
2340,529,78,4,2025-08-18
2341,405,54,2,2025-06-10
2342,242,54,5,2025-11-26
2343,172,87,5,2025-03-28
2344,73,58,5,2025-06-17
2345,181,80,3,2026-02-09
2346,566,70,4,2025-06-20
2347,789,29,4,2025-10-17
2348,740,98,5,2025-12-05
2349,617,74,5,2025-09-19
2350,117,36,2,2025-06-14
2351,419,61,2,2025-02-17
2352,756,12,4,2025-05-16
2353,739,29,3,2025-08-17
2354,618,80,3,2025-08-08
2355,486,82,2,2025-12-27
2356,983,52,5,2025-10-16
2357,468,26,3,2025-11-27
2358,240,3,2,2025-05-19
2359,958,6,4,2026-02-14
2360,346,60,1,2026-02-01
2361,651,21,5,2026-01-16
2362,898,11,5,2025-11-17
2363,313,62,2,2025-07-28
2364,757,68,2,2025-09-14
2365,646,36,2,2025-04-28
2366,639,50,1,2025-10-28
2367,54,39,1,2025-03-13
2368,266,55,4,2025-10-23
2369,218,49,3,2025-09-18
2370,20,23,2,2025-11-24
2371,344,81,4,2025-09-26
2372,65,49,4,2025-10-09
2373,332,75,3,2025-04-22
2374,258,84,2,2025-09-06
2375,526,26,5,2025-07-05
2376,292,2,1,2025-04-06
2377,344,26,2,2025-06-03
2378,467,10,2,2026-02-04
2379,529,6,2,2025-12-31
2380,621,25,4,2025-05-16
2381,54,97,4,2025-09-13
2382,342,46,1,2025-09-16
2383,761,80,1,2025-12-04
2384,51,82,3,2025-03-23
2385,148,63,1,2025-09-04
2386,870,17,2,2025-12-01
2387,752,7,2,2025-06-13
2388,494,10,4,2025-12-07
2389,274,91,4,2025-11-03
2390,805,61,3,2026-01-30
2391,295,81,2,2025-07-09
2392,480,20,2,2025-03-18
2393,886,67,1,2026-01-18
2394,693,28,2,2025-11-29
2395,815,47,5,2025-06-28
2396,823,67,5,2026-01-28
2397,165,66,5,2025-08-28
2398,858,5,3,2025-05-07
2399,202,86,1,2025-10-03
2400,735,90,4,2025-04-20
2401,283,60,3,2025-05-11
2402,941,59,4,2025-07-24
2403,359,95,5,2025-05-04
2404,799,65,1,2025-08-31
2405,698,66,3,2025-03-28
2406,624,58,5,2025-08-18
2407,359,71,1,2025-02-17
2408,424,21,5,2025-09-19
2409,593,69,3,2025-11-05
2410,487,15,2,2026-01-18
2411,501,96,4,2025-10-21
2412,733,21,5,2025-10-17
2413,786,91,4,2025-11-11
2414,662,76,3,2025-10-20
2415,770,18,5,2025-11-09
2416,499,47,4,2025-10-11
2417,704,83,5,2026-01-07
2418,169,72,4,2025-07-13
2419,554,99,4,2025-05-19
2420,993,35,1,2025-11-24
2421,650,82,2,2025-04-19
2422,598,56,1,2025-10-28
2423,209,3,4,2026-01-11
2424,52,49,2,2025-12-07
2425,531,22,4,2025-12-11
2426,660,61,2,2025-03-23
2427,927,58,4,2025-04-13
2428,747,34,1,2025-09-28
2429,595,27,4,2025-08-16
2430,639,67,4,2025-08-17
2431,238,39,3,2025-10-02
2432,267,97,1,2025-08-22
2433,657,94,1,2025-04-25
2434,373,50,4,2025-04-21
2435,810,83,2,2025-10-19
2436,844,13,5,2025-10-26
2437,48,9,1,2025-05-08
2438,662,38,3,2025-07-14
2439,999,64,4,2025-07-30
2440,494,45,4,2026-02-05
2441,276,26,1,2025-06-08
2442,648,1,3,2025-09-02
2443,97,93,1,2025-12-14
2444,443,48,4,2025-04-11
2445,501,98,5,2026-01-07
2446,393,78,4,2025-04-17
2447,396,19,3,2025-09-30
2448,503,72,4,2025-07-25
2449,852,41,1,2025-03-24
2450,331,1,4,2025-12-07
2451,120,70,1,2025-08-24
2452,446,51,4,2025-06-15
2453,801,86,5,2026-01-21
2454,60,7,3,2025-05-01
2455,24,80,3,2025-10-23
2456,564,58,4,2025-11-30
2457,408,44,4,2025-09-08
2458,18,55,5,2026-02-01
2459,518,21,3,2025-06-09
2460,965,84,4,2026-02-04
2461,947,25,4,2025-02-20
2462,710,61,3,2025-06-12
2463,129,42,3,2025-12-22
2464,487,20,2,2025-04-22
2465,13,58,2,2025-04-10
2466,680,44,5,2025-10-22
2467,116,47,5,2026-01-24
2468,708,14,5,2025-11-26
2469,6,40,5,2025-02-22
2470,806,63,5,2025-11-29
2471,203,13,3,2025-11-19
2472,238,43,2,2026-01-15
2473,448,77,4,2026-02-06
2474,954,45,2,2025-04-09
2475,246,79,1,2025-03-14
2476,95,20,2,2025-08-07
2477,120,78,3,2025-06-07
2478,844,60,5,2025-05-14
2479,836,77,5,2025-09-15
2480,874,78,5,2025-03-07
2481,374,69,1,2025-09-20
2482,243,75,1,2025-11-01
2483,390,71,4,2025-08-09
2484,748,1,1,2025-04-08
2485,668,63,2,2025-12-27
2486,890,67,2,2025-11-12
2487,15,65,2,2025-03-05
2488,431,35,2,2025-12-19
2489,72,16,1,2025-07-05
2490,416,47,2,2025-09-02
2491,702,14,3,2026-01-22
2492,175,47,5,2025-08-23
2493,978,25,2,2025-09-06
2494,128,20,3,2025-08-18
2495,567,6,1,2026-01-31
2496,676,58,1,2025-04-08
2497,507,58,1,2025-07-27
2498,814,27,5,2025-11-09
2499,329,46,3,2025-06-30
2500,126,81,4,2026-01-27
2501,946,96,1,2025-09-04
2502,494,7,5,2025-06-14
2503,33,33,4,2026-02-06
2504,671,8,1,2025-02-26
2505,89,67,3,2025-12-15
2506,410,22,2,2026-01-04
2507,685,87,1,2025-09-17
2508,224,9,4,2025-03-01
2509,738,11,1,2026-01-05
2510,883,14,5,2026-01-02
2511,1000,58,4,2026-02-16
2512,961,89,5,2025-10-23
2513,614,60,5,2025-08-31
2514,232,36,5,2025-10-31
2515,418,40,4,2025-11-26
2516,338,49,1,2025-10-17
2517,214,42,3,2025-03-20
2518,362,82,4,2026-01-11
2519,557,75,2,2025-04-17
2520,730,87,2,2025-05-14
2521,7,84,4,2025-10-20
2522,606,46,5,2025-04-07
2523,75,64,2,2025-03-05
2524,947,30,5,2026-01-12
2525,704,16,2,2025-08-10
2526,206,5,5,2025-06-26
2527,342,51,1,2025-11-13
2528,246,9,1,2025-08-21
2529,816,64,4,2025-04-02
2530,80,46,3,2025-10-18
2531,958,5,4,2025-12-15
2532,100,56,2,2025-12-30
2533,109,33,2,2025-08-08
2534,975,20,1,2026-01-25
2535,287,25,4,2025-06-12
2536,202,5,1,2025-06-10
2537,950,25,2,2025-06-28
2538,368,21,1,2025-04-17
2539,755,71,1,2025-03-05
2540,788,29,3,2025-06-30
2541,785,82,3,2025-03-18
2542,327,53,5,2026-01-21
2543,154,54,3,2025-09-02
2544,209,8,5,2025-05-17
2545,167,4,1,2025-03-10
2546,316,68,3,2025-10-18
2547,139,89,4,2025-12-12
2548,203,13,4,2025-06-27
2549,777,87,5,2025-06-10
2550,840,5,3,2025-06-10
2551,159,74,5,2025-08-24
2552,495,23,5,2025-07-09
2553,880,71,1,2025-12-23
2554,81,52,2,2025-08-23
2555,646,8,5,2025-05-03
2556,499,15,1,2025-10-12
2557,606,23,2,2025-09-28
2558,917,92,4,2025-07-25
2559,739,91,2,2025-08-22
2560,206,79,1,2025-06-24
2561,536,46,3,2026-01-14
2562,245,90,2,2025-10-12
2563,406,37,2,2025-02-21
2564,664,15,4,2025-09-18
2565,397,35,3,2025-05-14
2566,734,91,1,2025-06-22
2567,6,100,4,2026-01-07
2568,127,36,2,2025-09-06
2569,203,5,2,2026-01-22
2570,869,24,1,2025-04-03
2571,710,95,1,2025-04-08
2572,227,29,2,2025-05-25
2573,167,92,3,2025-08-02
2574,846,69,4,2025-10-02
2575,102,81,3,2025-03-17
2576,456,41,5,2025-08-08
2577,59,32,2,2025-10-19
2578,609,83,2,2025-08-15
2579,367,23,1,2025-10-03
2580,375,5,4,2025-12-31
2581,488,1,4,2025-11-06
2582,396,53,5,2026-02-08
2583,829,76,4,2025-07-14
2584,442,5,2,2025-10-18
2585,627,47,4,2025-09-04
2586,588,25,3,2025-11-18
2587,116,75,1,2025-04-29
2588,50,41,5,2026-02-14
2589,928,72,1,2025-03-28
2590,177,96,2,2025-03-25
2591,988,12,4,2025-12-27
2592,622,93,1,2025-07-24
2593,270,94,2,2025-07-26
2594,329,80,3,2025-07-30
2595,771,84,3,2025-11-07
2596,134,69,1,2025-12-22
2597,553,2,3,2025-05-31
2598,67,4,5,2025-12-26
2599,379,89,4,2025-03-22
2600,819,51,2,2025-11-13
2601,113,23,5,2025-08-31
2602,181,66,4,2025-03-25
2603,59,89,4,2025-10-26
2604,366,27,3,2025-03-15
2605,972,24,5,2025-06-22
2606,631,49,1,2025-03-28
2607,516,53,4,2025-11-29
2608,673,76,4,2026-01-01
2609,673,28,2,2025-04-11
2610,268,3,3,2025-10-21
2611,262,38,2,2025-05-12
2612,926,7,3,2025-07-20
2613,592,43,3,2025-08-09
2614,741,56,4,2025-04-12
2615,97,89,3,2025-04-13
2616,559,6,4,2026-01-13
2617,42,77,2,2025-07-24
2618,658,91,1,2025-10-23
2619,329,4,4,2026-01-24
2620,914,100,1,2025-07-26
2621,641,40,3,2025-10-13
2622,653,99,3,2026-01-09
2623,257,2,5,2025-12-19
2624,797,9,3,2025-04-29
2625,402,21,1,2025-11-20
2626,245,21,5,2025-10-03
2627,853,15,3,2025-09-11
2628,286,98,2,2025-06-28
2629,924,29,3,2025-09-02
2630,221,98,3,2025-06-28
2631,638,53,1,2025-04-15
2632,689,39,4,2025-07-29
2633,248,39,4,2025-06-08
2634,558,53,3,2025-07-04
2635,463,62,5,2025-09-11
2636,279,91,2,2025-09-15
2637,799,94,2,2026-01-02
2638,530,76,5,2025-10-27
2639,225,73,4,2025-05-06
2640,101,63,5,2025-05-12
2641,723,68,5,2025-09-24
2642,647,13,4,2025-11-23
2643,269,45,1,2025-06-14
2644,578,4,3,2025-08-23
2645,170,55,1,2025-08-29
2646,590,52,1,2025-05-06
2647,732,35,1,2025-03-15
2648,402,49,4,2026-02-08
2649,756,79,4,2025-04-09
2650,949,83,3,2026-02-05
2651,447,35,4,2025-05-08
2652,777,11,5,2025-09-18
2653,373,59,2,2025-08-06
2654,866,45,4,2025-11-22
2655,920,91,5,2025-12-27
2656,309,15,4,2025-07-29
2657,982,36,1,2025-07-04
2658,338,48,2,2025-04-05
2659,261,15,5,2025-04-28
2660,742,86,1,2025-09-24
2661,822,46,2,2025-07-29
2662,883,55,3,2025-12-24
2663,384,40,2,2025-07-04
2664,158,97,4,2025-03-24
2665,929,83,1,2025-05-11
2666,847,13,2,2025-10-04
2667,127,24,1,2025-11-11
2668,972,13,3,2025-11-14
2669,396,36,4,2025-03-08
2670,672,69,1,2025-08-04
2671,34,39,2,2026-02-10
2672,185,100,2,2025-09-23
2673,95,15,4,2025-02-20
2674,331,84,2,2025-08-07
2675,942,13,4,2025-03-09
2676,618,93,2,2025-07-28
2677,377,67,5,2025-10-27
2678,678,67,1,2025-06-13
2679,243,47,3,2025-08-04
2680,485,58,3,2025-11-27
